Location,temperature_mean,temperature_std,temperature_min,temperature_max,humidity_mean,humidity_std,humidity_min,humidity_max,co2_mean,co2_std,co2_min,co2_max,pir_mean,pir_std,pir_min,pir_max,light_mean,light_std,light_min,light_max,CO2_Rank,Humidity_Rank,Light_Rank,Temperature_Rank,PIR_Rank,description
TY-2603,21.132130211307825,1.3369880833573258,17.6,26.7,30.62988768322863,11.347596157490035,7,69,615.5536264991433,265.53002018671634,336,3314,2.7964591661907483,5.993224772462498,0,29,209.42760327431944,294.97505241700867,0,2324,Average,Good,Dim,Comfortable,Occupied,"The room TY-2603 has a mean temperature of 21.132130211307825°C with a standard deviation of 1.3369880833573258°C, ranging from 17.6°C to 26.7°C. The average humidity is 30.62988768322863% with a standard deviation of 11.347596157490035%, ranging from 7% to 69%. The average CO2 level is 615.5536264991433 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2604,21.249150536402855,1.4574952101807692,17.0,31.0,30.636315046004658,11.219977140416555,7,68,683.1238880616959,1575.7954911535303,0,65533,2.6261214828389265,5.761013753020059,0,29,185.72221585919903,301.4745688366788,0,2345,Average,Good,Dim,Comfortable,Occupied,"The room TY-2604 has a mean temperature of 21.249150536402855°C with a standard deviation of 1.4574952101807692°C, ranging from 17.0°C to 31.0°C. The average humidity is 30.636315046004658% with a standard deviation of 11.219977140416555%, ranging from 7% to 68%. The average CO2 level is 683.1238880616959 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2605,21.099236355469042,1.609247603865417,17.5,30.6,30.85805195777495,11.137037604180682,7,68,635.6644456090439,255.59891183631177,377,3290,1.9657108632177884,5.0748177291521355,0,29,119.09283521748895,202.4865708055551,1,2306,Average,Good,Dim,Comfortable,Occupied,"The room TY-2605 has a mean temperature of 21.099236355469042°C with a standard deviation of 1.609247603865417°C, ranging from 17.5°C to 30.6°C. The average humidity is 30.85805195777495% with a standard deviation of 11.137037604180682%, ranging from 7% to 68%. The average CO2 level is 635.6644456090439 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2606,21.07030862396031,1.5949089065173532,16.8,29.4,30.409601634320737,11.074502019262061,7,68,665.7158543703488,269.62810555225747,127,3384,0.793265723041004,2.891741658058709,0,29,71.42827958558296,130.27703928272308,0,2312,Average,Good,Dark,Comfortable,Free,"The room TY-2606 has a mean temperature of 21.07030862396031°C with a standard deviation of 1.5949089065173532°C, ranging from 16.8°C to 29.4°C. The average humidity is 30.409601634320737% with a standard deviation of 11.074502019262061%, ranging from 7% to 68%. The average CO2 level is 665.7158543703488 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Free for occupancy."
TY-2607,21.691406140963014,1.7123846489918064,18.7,30.7,30.778576413119332,11.039383778313047,7,66,607.9593161200279,264.8941441178593,338,3256,2.7672016748080948,4.509024450589701,0,26,125.26514305652478,172.0182617072709,2,2330,Average,Good,Dim,Comfortable,Occupied,"The room TY-2607 has a mean temperature of 21.691406140963014°C with a standard deviation of 1.7123846489918064°C, ranging from 18.7°C to 30.7°C. The average humidity is 30.778576413119332% with a standard deviation of 11.039383778313047%, ranging from 7% to 66%. The average CO2 level is 607.9593161200279 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2608,21.741784880588973,1.5585373560662905,18.3,27.7,31.036020829592385,11.235057070007434,7,66,583.8245286406896,257.7851984543052,328,3316,2.377877536362004,4.153497722756164,0,28,116.21845932842521,144.6558908342461,1,2337,Good,Good,Dim,Comfortable,Occupied,"The room TY-2608 has a mean temperature of 21.741784880588973°C with a standard deviation of 1.5585373560662905°C, ranging from 18.3°C to 27.7°C. The average humidity is 31.036020829592385% with a standard deviation of 11.235057070007434%, ranging from 7% to 66%. The average CO2 level is 583.8245286406896 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2609,22.149845871559634,1.4096135375510297,19.2,27.9,30.58238532110092,11.259938453997927,7,64,537.3959266055045,265.7205429145082,250,3199,2.326091743119266,4.568770024713672,0,27,95.0216880733945,152.24292756702266,1,2305,Good,Good,Dark,Comfortable,Occupied,"The room TY-2609 has a mean temperature of 22.149845871559634°C with a standard deviation of 1.4096135375510297°C, ranging from 19.2°C to 27.9°C. The average humidity is 30.58238532110092% with a standard deviation of 11.259938453997927%, ranging from 7% to 64%. The average CO2 level is 537.3959266055045 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2610,21.973521519802514,1.5629703531262453,18.8,30.3,30.83810954885335,11.252067900915778,7,64,577.0359915566527,257.57724108846253,313,4989,2.283281456835176,4.03094904162774,0,28,122.2134807341419,201.2655867060866,0,2326,Good,Good,Dim,Comfortable,Occupied,"The room TY-2610 has a mean temperature of 21.973521519802514°C with a standard deviation of 1.5629703531262453°C, ranging from 18.8°C to 30.3°C. The average humidity is 30.83810954885335% with a standard deviation of 11.252067900915778%, ranging from 7% to 64%. The average CO2 level is 577.0359915566527 ppm, and the room is generally considered Good for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2611,21.86389784368508,1.4771864576983618,18.8,29.7,30.64922272369081,11.49073369827342,7,65,602.4122429973494,256.17439890179827,357,3246,3.136757647395945,5.691429729390468,0,28,146.40010029371732,187.01827940995673,1,1582,Average,Good,Dim,Comfortable,Occupied,"The room TY-2611 has a mean temperature of 21.86389784368508°C with a standard deviation of 1.4771864576983618°C, ranging from 18.8°C to 29.7°C. The average humidity is 30.64922272369081% with a standard deviation of 11.49073369827342%, ranging from 7% to 65%. The average CO2 level is 602.4122429973494 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2612,21.754276860231712,1.4637923906609722,18.8,28.1,31.040708525548474,11.36759948121696,6,66,603.4700496531324,247.22639987258125,319,3177,2.2535831249779905,4.245864008032884,0,25,148.6750713103497,192.52474196109168,1,2276,Average,Good,Dim,Comfortable,Occupied,"The room TY-2612 has a mean temperature of 21.754276860231712°C with a standard deviation of 1.4637923906609722°C, ranging from 18.8°C to 28.1°C. The average humidity is 31.040708525548474% with a standard deviation of 11.36759948121696%, ranging from 6% to 66%. The average CO2 level is 603.4700496531324 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2613,21.68147886328291,1.392863886929869,18.7,27.3,30.952566096423016,11.472904000260533,6,67,628.1327230312456,236.32048379016615,353,3172,1.7600381733352184,3.4501960503206357,0,26,120.99201187614874,157.20566650934626,1,2327,Average,Good,Dim,Comfortable,Occupied,"The room TY-2613 has a mean temperature of 21.68147886328291°C with a standard deviation of 1.392863886929869°C, ranging from 18.7°C to 27.3°C. The average humidity is 30.952566096423016% with a standard deviation of 11.472904000260533%, ranging from 6% to 67%. The average CO2 level is 628.1327230312456 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2702,21.247577724117114,1.2538292776916535,17.6,26.6,30.786824630244492,11.588678057652059,7,69,635.0656504678539,260.71107097238917,345,3465,2.054105040748566,4.823545292894377,0,29,168.41333383640205,234.08740700901868,0,2309,Average,Good,Dim,Comfortable,Occupied,"The room TY-2702 has a mean temperature of 21.247577724117114°C with a standard deviation of 1.2538292776916535°C, ranging from 17.6°C to 26.6°C. The average humidity is 30.786824630244492% with a standard deviation of 11.588678057652059%, ranging from 7% to 69%. The average CO2 level is 635.0656504678539 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2703,21.23121582818707,1.2778716632267768,17.7,26.6,30.76973606576722,11.615367681681652,7,69,644.5749911497463,488.1360368262158,373,65533,2.3192778192974863,5.209955121048297,0,29,180.58793218738938,251.3994231070172,1,2310,Average,Good,Dim,Comfortable,Occupied,"The room TY-2703 has a mean temperature of 21.23121582818707°C with a standard deviation of 1.2778716632267768°C, ranging from 17.7°C to 26.6°C. The average humidity is 30.76973606576722% with a standard deviation of 11.615367681681652%, ranging from 7% to 69%. The average CO2 level is 644.5749911497463 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2704,21.309314935307754,1.368048390372153,18.0,26.8,30.595804352703613,11.233201310590179,7,68,656.2267220103208,272.9452625575038,350,3327,2.174407299379254,5.10498056893123,0,29,181.3429062897315,269.55399825035147,1,2324,Average,Good,Dim,Comfortable,Occupied,"The room TY-2704 has a mean temperature of 21.309314935307754°C with a standard deviation of 1.368048390372153°C, ranging from 18.0°C to 26.8°C. The average humidity is 30.595804352703613% with a standard deviation of 11.233201310590179%, ranging from 7% to 68%. The average CO2 level is 656.2267220103208 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2705,21.205435354218316,1.4070174534916242,17.4,26.9,30.65904139433551,11.152649143291189,7,68,646.9090977387124,263.22488882885796,345,3312,1.3839681466456315,3.846580152095618,0,29,96.38896401472466,160.2886254770799,1,2328,Average,Good,Dark,Comfortable,Occupied,"The room TY-2705 has a mean temperature of 21.205435354218316°C with a standard deviation of 1.4070174534916242°C, ranging from 17.4°C to 26.9°C. The average humidity is 30.65904139433551% with a standard deviation of 11.152649143291189%, ranging from 7% to 68%. The average CO2 level is 646.9090977387124 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2706,21.5843899276648,1.5432194275783047,18.5,27.4,31.432851098676128,11.295925849519262,7,67,632.1362085437423,259.20577728220763,360,3334,2.0991538146581137,3.8621001214222312,0,25,67.51665074382421,101.59077651445416,0,2302,Average,Good,Dark,Comfortable,Occupied,"The room TY-2706 has a mean temperature of 21.5843899276648°C with a standard deviation of 1.5432194275783047°C, ranging from 18.5°C to 27.4°C. The average humidity is 31.432851098676128% with a standard deviation of 11.295925849519262%, ranging from 7% to 67%. The average CO2 level is 632.1362085437423 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2707,21.775860243515087,1.5087426499101486,18.5,27.3,31.418563613905064,11.306702761461096,7,67,664.5905770248809,273.346527780133,400,3478,1.9310040585847892,3.5862459750998736,0,26,118.53802717487207,160.1933487092913,0,2267,Average,Good,Dim,Comfortable,Occupied,"The room TY-2707 has a mean temperature of 21.775860243515087°C with a standard deviation of 1.5087426499101486°C, ranging from 18.5°C to 27.3°C. The average humidity is 31.418563613905064% with a standard deviation of 11.306702761461096%, ranging from 7% to 67%. The average CO2 level is 664.5905770248809 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
TY-2708,22.00719982984154,1.385529959395838,18.0,27.0,31.006487291290014,11.455086610170799,7,68,654.2825339430678,819.709972206839,368,65533,4.151334680421142,6.922400669962428,0,29,72.24151866425609,82.42679497055134,1,2294,Average,Good,Dark,Comfortable,Occupied,"The room TY-2708 has a mean temperature of 22.00719982984154°C with a standard deviation of 1.385529959395838°C, ranging from 18.0°C to 27.0°C. The average humidity is 31.006487291290014% with a standard deviation of 11.455086610170799%, ranging from 7% to 68%. The average CO2 level is 654.2825339430678 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dark for light, Comfortable for temperature, and Occupied for occupancy."
TY-2709,21.95618966977138,1.3842583919998472,18.1,27.4,31.20091447925487,11.225081052348491,7,75,640.7251143099069,279.4559377730402,355,3444,1.9054360711261642,3.8173033972445864,0,26,125.38323454699407,172.3370750202571,0,2313,Average,Good,Dim,Comfortable,Occupied,"The room TY-2709 has a mean temperature of 21.95618966977138°C with a standard deviation of 1.3842583919998472°C, ranging from 18.1°C to 27.4°C. The average humidity is 31.20091447925487% with a standard deviation of 11.225081052348491%, ranging from 7% to 75%. The average CO2 level is 640.7251143099069 ppm, and the room is generally considered Average for CO2 levels, Good for humidity, Dim for light, Comfortable for temperature, and Occupied for occupancy."
